Date ,Temp
3/31/2015 17:00,5.552
3/31/2015 18:00,4.207
3/31/2015 19:00,3.578
3/31/2015 20:00,2.517
3/31/2015 21:00,2.195
3/31/2015 22:00,2.195
3/31/2015 23:00,2.088
4/1/2015 0:00,1.98
4/1/2015 1:00,1.98
4/1/2015 2:00,1.872
4/1/2015 3:00,1.656
4/1/2015 4:00,1.548
4/1/2015 5:00,2.73
4/1/2015 6:00,1.98
4/1/2015 7:00,1.656
4/1/2015 8:00,9.669
4/1/2015 9:00,12.401
4/1/2015 10:00,9.571
4/1/2015 11:00,8.68
4/1/2015 12:00,8.68
4/1/2015 13:00,10.357
4/1/2015 14:00,11.625
4/1/2015 15:00,13.269
4/1/2015 16:00,14.134
4/1/2015 17:00,13.942
4/1/2015 18:00,8.282
4/1/2015 19:00,0.784
4/1/2015 20:00,-1.799
4/1/2015 21:00,-3.672
4/1/2015 22:00,-5.003
4/1/2015 23:00,-5.003
4/2/2015 0:00,-6.373
4/2/2015 1:00,-7.138
4/2/2015 2:00,-6.373
4/2/2015 3:00,-6.499
4/2/2015 4:00,-3.316
4/2/2015 5:00,-4.152
4/2/2015 6:00,-6.754
4/2/2015 7:00,1.656
4/2/2015 8:00,7.381
4/2/2015 9:00,13.75
4/2/2015 10:00,13.173
4/2/2015 11:00,11.625
4/2/2015 12:00,12.497
4/2/2015 13:00,13.654
4/2/2015 14:00,13.269
4/2/2015 15:00,13.654
4/2/2015 16:00,14.9
4/2/2015 17:00,12.883
4/2/2015 18:00,10.259
4/2/2015 19:00,5.037
4/2/2015 20:00,4.519
4/2/2015 21:00,5.244
4/2/2015 22:00,5.655
4/2/2015 23:00,6.877
4/3/2015 0:00,6.978
4/3/2015 1:00,6.978
4/3/2015 2:00,7.582
4/3/2015 3:00,8.082
4/3/2015 4:00,8.581
4/3/2015 5:00,7.983
4/3/2015 6:00,7.381
4/3/2015 7:00,7.381
4/3/2015 8:00,9.373
4/3/2015 9:00,7.782
4/3/2015 10:00,7.582
4/3/2015 11:00,8.282
4/3/2015 12:00,8.282
4/3/2015 13:00,9.373
4/3/2015 14:00,9.275
4/3/2015 15:00,7.079
4/3/2015 16:00,7.079
4/3/2015 17:00,6.471
4/3/2015 18:00,6.268
4/3/2015 19:00,5.244
4/3/2015 20:00,5.552
4/3/2015 21:00,6.37
4/3/2015 22:00,5.962
4/3/2015 23:00,6.775
4/4/2015 0:00,6.978
4/4/2015 1:00,6.978
4/4/2015 2:00,7.381
4/4/2015 3:00,7.481
4/4/2015 4:00,7.481
4/4/2015 5:00,7.983
4/4/2015 6:00,7.983
4/4/2015 7:00,9.176
4/4/2015 8:00,8.581
4/4/2015 9:00,7.381
4/4/2015 10:00,9.571
4/4/2015 11:00,12.013
4/4/2015 12:00,14.9
4/4/2015 13:00,12.69
4/4/2015 14:00,17.57
4/4/2015 15:00,15.76
4/4/2015 16:00,18.331
4/4/2015 17:00,18.045
4/4/2015 18:00,10.651
4/4/2015 19:00,5.655
4/4/2015 20:00,4.207
4/4/2015 21:00,4.102
4/4/2015 22:00,3.155
4/4/2015 23:00,2.73
4/5/2015 0:00,1.98
4/5/2015 1:00,1.003
4/5/2015 2:00,3.049
4/5/2015 3:00,2.41
4/5/2015 4:00,0.784
4/5/2015 5:00,0.784
4/5/2015 6:00,2.088
4/5/2015 7:00,7.582
4/5/2015 8:00,13.365
4/5/2015 9:00,13.654
4/5/2015 10:00,13.846
4/5/2015 11:00,11.528
4/5/2015 12:00,11.819
4/5/2015 13:00,12.69
4/5/2015 14:00,13.269
4/5/2015 15:00,13.461
4/5/2015 16:00,8.68
4/5/2015 17:00,8.978
4/5/2015 18:00,7.682
4/5/2015 19:00,5.347
4/5/2015 20:00,5.244
4/5/2015 21:00,4.727
4/5/2015 22:00,4.727
4/5/2015 23:00,4.934
4/6/2015 0:00,4.519
4/6/2015 1:00,4.207
4/6/2015 2:00,3.788
4/6/2015 3:00,2.303
4/6/2015 4:00,1.003
4/6/2015 5:00,0.784
4/6/2015 6:00,-0.887
4/6/2015 7:00,5.347
4/6/2015 8:00,13.076
4/6/2015 9:00,16.427
4/6/2015 10:00,15.855
4/6/2015 11:00,15.664
4/6/2015 12:00,15.187
4/6/2015 13:00,17.475
4/6/2015 14:00,17.76
4/6/2015 15:00,18.996
4/6/2015 16:00,19.472
4/6/2015 17:00,18.331
4/6/2015 18:00,11.625
4/6/2015 19:00,6.775
4/6/2015 20:00,5.962
4/6/2015 21:00,6.471
4/6/2015 22:00,6.471
4/6/2015 23:00,6.674
4/7/2015 0:00,6.978
4/7/2015 1:00,7.079
4/7/2015 2:00,7.381
4/7/2015 3:00,8.581
4/7/2015 4:00,7.582
4/7/2015 5:00,6.674
4/7/2015 6:00,7.079
4/7/2015 7:00,7.983
4/7/2015 8:00,6.268
4/7/2015 9:00,7.179
4/7/2015 10:00,7.481
4/7/2015 11:00,8.581
4/7/2015 12:00,8.978
4/7/2015 13:00,8.978
4/7/2015 14:00,9.077
4/7/2015 15:00,6.978
4/7/2015 16:00,5.347
4/7/2015 17:00,5.347
4/7/2015 18:00,4.415
4/7/2015 19:00,3.998
4/7/2015 20:00,3.893
4/7/2015 21:00,3.998
4/7/2015 22:00,4.102
4/7/2015 23:00,4.102
4/8/2015 0:00,4.102
4/8/2015 1:00,4.102
4/8/2015 2:00,4.207
4/8/2015 3:00,4.207
4/8/2015 4:00,3.998
4/8/2015 5:00,3.998
4/8/2015 6:00,3.893
4/8/2015 7:00,7.079
4/8/2015 8:00,9.768
4/8/2015 9:00,12.207
4/8/2015 10:00,12.883
4/8/2015 11:00,10.357
4/8/2015 12:00,10.357
4/8/2015 13:00,11.334
4/8/2015 14:00,11.236
4/8/2015 15:00,7.882
4/8/2015 16:00,6.064
4/8/2015 17:00,4.934
4/8/2015 18:00,4.415
4/8/2015 19:00,3.683
4/8/2015 20:00,4.207
4/8/2015 21:00,4.102
4/8/2015 22:00,3.893
4/8/2015 23:00,3.155
4/9/2015 0:00,3.049
4/9/2015 1:00,2.943
4/9/2015 2:00,2.943
4/9/2015 3:00,3.049
4/9/2015 4:00,2.837
4/9/2015 5:00,2.837
4/9/2015 6:00,2.624
4/9/2015 7:00,2.73
4/9/2015 8:00,3.155
4/9/2015 9:00,3.472
4/9/2015 10:00,4.311
4/9/2015 11:00,4.519
