"","Date","Min Temp","Avg Temp","Day"
"1","04/03/2017",3.155,8.03425,"093"
"2","04/04/2017",3.998,6.49270833333333,"094"
"3","04/05/2017",3.893,6.48129166666667,"095"
"4","04/06/2017",3.788,7.19508333333333,"096"
"5","04/07/2017",5.86,11.0984583333333,"097"
"6","04/08/2017",3.788,9.40875,"098"
"7","04/09/2017",3.261,10.8669166666667,"099"
"8","04/10/2017",3.367,11.9170833333333,"100"
"9","04/11/2017",7.782,13.659375,"101"
"10","04/12/2017",5.552,13.1396666666667,"102"
"11","04/13/2017",0.232,11.5295,"103"
"12","04/14/2017",-4.636,8.54116666666667,"104"
"13","04/15/2017",-2.962,12.2699583333333,"105"
"14","04/16/2017",9.669,14.552375,"106"
"15","04/17/2017",1.872,14.0916666666667,"107"
"16","04/18/2017",4.415,10.611875,"108"
"17","04/19/2017",-5.125,6.89125,"109"
"18","04/20/2017",6.268,9.82775,"110"
"19","04/21/2017",7.481,8.052625,"111"
"20","04/22/2017",5.962,8.09645833333333,"112"
"21","04/23/2017",4.727,10.5865,"113"
"22","04/24/2017",4.415,11.6524166666667,"114"
"23","04/25/2017",8.879,10.8398333333333,"115"
"24","04/26/2017",10.944,13.419875,"116"
"25","04/27/2017",10.357,13.7093333333333,"117"
"26","04/28/2017",9.965,15.8035,"118"
"27","04/29/2017",10.161,16.2429166666667,"119"
"28","04/30/2017",7.28,12.458,"120"
"29","05/01/2017",7.381,13.1694583333333,"121"
"30","05/02/2017",10.455,15.0536666666667,"122"
"31","05/03/2017",7.882,16.1840416666667,"123"
"32","05/04/2017",6.674,13.2222083333333,"124"
"33","05/05/2017",7.28,11.489625,"125"
"34","05/06/2017",11.722,14.3528333333333,"126"
"35","05/07/2017",7.983,14.1639583333333,"127"
"36","05/08/2017",7.179,13.4228333333333,"128"
"37","05/09/2017",0.453,10.5783333333333,"129"
"38","05/10/2017",-0.662,11.4035,"130"
"39","05/11/2017",1.98,11.2869166666667,"131"
"40","05/12/2017",7.582,11.3491666666667,"132"
"41","05/13/2017",7.28,10.8584166666667,"133"
"42","05/14/2017",8.68,11.45075,"134"
"43","05/15/2017",8.581,11.532875,"135"
"44","05/16/2017",7.381,17.584,"136"
"45","05/17/2017",11.334,19.41925,"137"
"46","05/18/2017",13.461,19.7557083333333,"138"
"47","05/19/2017",13.173,20.37825,"139"
"48","05/20/2017",6.37,15.0016666666667,"140"
